"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-04-12","6.7",",,W","24.4",",,X,2400","22.8",",,X","7.8",",,X","   80",",,X","    1",",,W",,,"    1",",,X",,,,,,,"    1",",,W",,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-04-13","6.4",",,W","11.4",",,X,2400","11.1",",,X","6.1",",,X","   50",",,X","    1",",,W",,,"    1",",,X",,,,,,,,,,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-04-14","3.4",",,W","0.0",",,X,2400","19.4",",,X","8.3",",,X","   20",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-04-15","5.5",",,W","0.0",",,X,2400","12.2",",,X","5.0",",,X","   60",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-04-16","8.8",",,W","40.1",",,X,2400","12.8",",,X","4.4",",,X","  120",",,X","    1",",,W",,,"    1",",,X",,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-04-17","6.8",",,W","5.1",",,X,2400","15.6",",,X","10.6",",,X","  190",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-04-18","4.7",",,W","0.0","T,,X,2400","17.2",",,X","8.3",",,X","  170",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-04-19","3.2",",,W","0.3",",,X,2400","11.7",",,X","7.8",",,X","   60",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-04-20","3.8",",,W","0.0","T,,X,2400","18.9",",,X","6.7",",,X","  270",",,X","    1",",,W","    1",",,X",,,,,,,,,"    1",",,X",,,,,"    1",",,X","    1",",,X",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-04-21","7.6",",,W","0.0",",,X,2400","18.3",",,X","6.1",",,X","  310",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-04-22","4.3",",,W","0.0","T,,X,2400","9.4",",,X","4.4",",,X","   50",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-04-23","3.6",",,W","20.8",",,X,2400","15.0",",,X","6.1",",,X","  190",",,X","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-04-24","2.9",",,W","9.4",",,X,2400","25.6",",,X","10.6",",,X","  170",",,X","    1",",,W",,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-04-25","3.3",",,W","0.0","T,,X,2400","18.9",",,X","12.2",",,X","  160",",,X","    1",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-04-26","4.6",",,W","0.0",",,X,2400","26.7",",,X","10.6",",,X","  170",",,X","    1",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-04-27","5.7",",,W","0.0","T,,X,2400","21.1",",,X","13.9",",,X","  170",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-04-28","5.6",",,W","6.9",",,X,2400","20.6",",,X","14.4",",,X","  170",",,X","    1",",,W",,,"    1",",,X",,,,,,,"    1",",,W",,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-04-29","5.2",",,W","0.0",",,X,2400","20.0",",,X","12.2",",,X","  320",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-04-30","4.4",",,W","0.0",",,X,2400","18.3",",,X","10.0",",,X","  320",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-05-01","3.9",",,W","0.0",",,X,2400","17.8",",,X","10.0",",,X","  160",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-05-02","3.3",",,W","0.0","T,,X,2400","16.1",",,X","10.0",",,X","  170",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-05-03","4.2",",,W","0.0",",,X,2400","21.7",",,X","11.1",",,X","  280",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-05-04","5.0",",,W","12.7",",,X,2400","17.2",",,X","8.3",",,X","  300",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-05-05","6.7",",,W","0.0",",,X,2400","17.2",",,X","8.3",",,X","  300",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-05-06","5.0",",,W","0.0",",,X,2400","20.6",",,X","11.1",",,X","  180",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-05-07","3.8",",,W","0.0","T,,X,2400","21.1",",,X","13.3",",,X","  290",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-05-08","2.9",",,W","0.0",",,X,2400","22.2",",,X","11.7",",,X","  350",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-05-09","5.1",",,W","0.0",",,X,2400","20.0",",,X","12.8",",,X","   20",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-05-10","4.3",",,W","0.0",",,X,2400","22.2",",,X","12.8",",,X","  360",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-05-11","3.7",",,W","0.0",",,X,2400","20.6",",,X","12.2",",,X","   40",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-05-12","3.3",",,W","0.0",",,X,2400","21.7",",,X","11.1",",,X","  190",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-05-13","2.9",",,W","0.0",",,X,2400","18.3",",,X","11.1",",,X","  190",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-05-14","4.5",",,W","2.0",",,X,2400","17.2",",,X","13.9",",,X","  170",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-05-15","3.2",",,W","12.2",",,X,2400","21.7",",,X","13.3",",,X","   60",",,X","    1",",,W",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-05-16","6.0",",,W","0.5",",,X,2400","16.7",",,X","11.7",",,X","   50",",,X","    1",",,X","    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-05-17","7.9",",,W","26.2",",,X,2400","15.0",",,X","10.6",",,X","   60",",,X","    1",",,W",,,"    1",",,X",,,,,,,,,,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-05-18","5.7",",,W","33.8",",,X,2400","17.8",",,X","12.2",",,X","   60",",,X","    1",",,X",,,,,,,,,,,"    1",",,W",,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-05-19","3.6",",,W","0.0","T,,X,2400","21.7",",,X","13.9",",,X","   50",",,X","    1",",,W","    1",",,X",,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-05-20","1.8",",,W","2.3",",,X,2400","18.9",",,X","13.3",",,X","  230",",,X","    1",",,W","    1",",,X",,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-05-21","1.8",",,W","4.8",",,X,2400","24.4",",,X","12.8",",,X","   60",",,X","    1",",,W",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-05-22","3.4",",,W","0.0","T,,X,2400","14.4",",,X","11.7",",,X","  130",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-05-23","4.3",",,W","0.5",",,X,2400","18.3",",,X","12.8",",,X","  160",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-05-24","4.0",",,W","0.0",",,X,2400","27.8",",,X","17.2",",,X","  270",",,X","    1",",,W",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-05-25","3.6",",,W","0.0",",,X,2400","27.8",",,X","17.2",",,X","  180",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-05-26","3.8",",,W","0.0",",,X,2400","26.1",",,X","16.1",",,X","  170",",,X","    1",",,W",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-05-27","3.9",",,W","0.0",",,X,2400","27.8",",,X","16.7",",,X","  170",",,X","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,"    1",",,X",,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-05-28","4.7",",,W","0.0",",,X,2400","28.3",",,X","18.3",",,X","  160",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-05-29","4.1",",,W","0.0",",,X,2400","27.2",",,X","18.3",",,X","  180",",,X","    1",",,W",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-05-30","3.6",",,W","5.8",",,X,2400","30.6",",,X","20.0",",,X","  290",",,X","    1",",,W",,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-05-31","3.8",",,W","0.0",",,X,2400","30.6",",,X","20.6",",,X","   50",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-06-01","5.2",",,W","0.0",",,X,2400","32.2",",,X","20.0",",,X","  290",",,X","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,"    1",",,X",,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-06-02","8.3",",,W","0.0",",,X,2400","27.2",",,X","17.2",",,X","  320",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-06-03","6.8",",,W","0.0",",,X,2400","23.9",",,X","14.4",",,X","  320",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-06-04","3.9",",,W","0.0","T,,X,2400","23.9",",,X","15.6",",,X","  320",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-06-05","3.4",",,W","0.0",",,X,2400","20.0",",,X","13.3",",,X","  180",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-06-06","2.5",",,W","0.0",",,X,2400","27.8",",,X","16.7",",,X","  230",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-06-07","4.4",",,W","0.0",",,X,2400","31.7",",,X","19.4",",,X","  270",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-06-08","2.9",",,W","0.0",",,X,2400","36.1",",,X","23.9",",,X","  160",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-06-09","2.7",",,W","8.6",",,X,2400","36.1",",,X","21.1",",,X","   10",",,X",,,,,"    1",",,X",,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-06-10","3.6",",,W","0.0","T,,X,2400","30.0",",,X","21.1",",,X","  110",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-06-11","6.6",",,W","12.7",",,X,2400","21.7",",,X","14.4",",,X","   50",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-06-12","4.0",",,W","1.3",",,X,2400","22.2",",,X","13.9",",,X","   60",",,X","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,X","    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-06-13","4.1",",,W","0.5",",,X,2400","22.8",",,X","15.0",",,X","  300",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-06-14","4.1",",,W","0.8",",,X,2400","20.0",",,X","15.6",",,X","   40",",,X",,,,,,,,,,,,,"    1",",,W",,,,,,,,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-06-15","3.4",",,W","0.0",",,X,2400","27.8",",,X","15.0",",,X","  320",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-06-16","3.7",",,W","0.0",",,X,2400","28.9",",,X","17.2",",,X","  170",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-06-17","2.7",",,W","58.4",",,X,2400","25.6",",,X","18.3",",,X","  250",",,X","    1",",,W",,,"    1",",,X","    1",",,X","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-06-18","1.6",",,W","0.0",",,X,2400","28.9",",,X","17.2",",,X","  170",",,X","    1",",,W",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-06-19","2.9",",,W","0.0",",,X,2400","28.3",",,X","21.1",",,X","   80",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-06-20","3.9",",,W","0.0",",,X,2400","27.2",",,X","18.3",",,X","  170",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-06-21","3.6",",,W","0.0",",,X,2400","27.8",",,X","21.7",",,X","  160",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-06-22","2.9",",,W","7.9",",,X,2400","27.2",",,X","21.1",",,X","  170",",,X","    1",",,W",,,"    1",",,X",,,,,,,"    1",",,X",,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-06-23","4.2",",,W","6.6",",,X,2400","22.8",",,X","17.8",",,X","   60",",,X","    1",",,X","    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-06-24","3.7",",,W","0.3",",,X,2400","21.1",",,X","17.8",",,X","   50",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-06-25","4.0",",,W","0.0",",,X,2400","26.7",",,X","17.2",",,X","  170",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-06-26","2.8",",,W","0.0",",,X,2400","27.2",",,X","20.0",",,X","  280",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-06-27","3.0",",,W","0.0",",,X,2400","28.3",",,X","20.0",",,X","  180",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-06-28","3.6",",,W","0.0",",,X,2400","28.9",",,X","22.8",",,X","  170",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-06-29","4.1",",,W","0.8",",,X,2400","27.8",",,X","21.1",",,X","  330",",,X","    1",",,W",,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-06-30","4.2",",,W","0.0",",,X,2400","27.8",",,X","18.9",",,X","  320",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-07-01","2.8",",,W","0.0",",,X,2400","28.3",",,X","19.4",",,X","  350",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-07-02","2.8",",,W","0.0",",,X,2400","28.9",",,X","20.6",",,X","  170",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-07-03","2.6",",,W","8.1",",,X,2400","25.0",",,X","21.1",",,X","  230",",,X","    1",",,W",,,"    1",",,X",,,,,,,"    1",",,W",,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-07-04","2.9",",,W","0.0",",,X,2400","31.1",",,X","21.1",",,X","  320",",,X","    1",",,W",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-07-05","3.4",",,W","0.0",",,X,2400","31.7",",,X","21.7",",,X","  280",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-07-06","3.6",",,W","0.0","T,,X,2400","31.7",",,X","24.4",",,X","  210",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-07-07","3.4",",,W","0.0","T,,X,2400","32.2",",,X","23.9",",,X","  160",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-07-08","3.1",",,W","10.7",",,X,2400","28.3",",,X","20.0",",,X","   70",",,X","    1",",,W",,,"    1",",,X",,,,,,,"    1",",,W",,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-07-09","3.8",",,W","0.0",",,X,2400","30.6",",,X","20.6",",,X","  320",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-07-10","3.3",",,W","0.0",",,X,2400","28.9",",,X","20.6",",,X","  160",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-07-11","4.3",",,W","0.0",",,X,2400","33.3",",,X","23.9",",,X","  170",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-07-12","5.9",",,W","0.0",",,X,2400","33.3",",,X","26.1",",,X","  320",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-07-13","5.5",",,W","0.0","T,,X,2400","30.0",",,X","21.1",",,X","  320",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-07-14","4.8",",,W","0.0",",,X,2400","27.2",",,X","18.9",",,X","  340",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-07-15","3.7",",,W","0.0",",,X,2400","30.0",",,X","20.6",",,X","  170",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-07-16","3.0",",,W","0.0",",,X,2400","32.2",",,X","20.6",",,X","  220",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-07-17","4.8",",,W","0.0",",,X,2400","32.8",",,X","23.3",",,X","  160",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-07-18","4.6",",,W","0.0","T,,X,2400","35.0",",,X","23.9",",,X","  270",",,X","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-07-19","2.6",",,W","0.0",",,X,2400","33.3",",,X","23.9",",,X","   70",",,X","    1",",,W",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-07-20","4.0",",,W","0.0",",,X,2400","31.1",",,X","22.8",",,X","  190",",,X","    1",",,W",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-07-21","5.1",",,W","0.0",",,X,2400","35.6",",,X","22.8",",,X","  160",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-07-22","2.9",",,W","0.0",",,X,2400","40.0",",,X","29.4",",,X","  310",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-07-23","3.6",",,W","0.0",",,X,2400","37.2",",,X","26.1",",,X","  300",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
